OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00561,2026-140AJ,2026-06-28T15:01:46.088832,15.38273797,.00079866,51.8817,343.3819,239.1870,120.8332,0,U,69624,999,299,.57153905E-3,.21582E-3,0
KUIPER-00564,2026-140AK,2026-06-28T14:58:40.937088,15.38605868,.00095392,51.8816,343.3688,228.2288,131.7885,0,U,69625,999,299,.77764423E-3,.29879E-3,0
KUIPER-00567,2026-140AL,2026-06-28T14:00:01.000224,15.38134137,.0013206,51.8777,343.5002,205.5084,319.2272,0,U,69626,999,296,-.16971709E-3,-.689E-4,0
KUIPER-00573,2026-140AM,2026-06-28T14:00:01.000224,15.37264149,.00099405,51.8788,343.5680,218.4337,273.0326,0,U,69627,999,290,-.31420717E-3,-.12047E-3,0
KZ-11 R/B,2026-138H,2026-06-28T10:11:43.285056,15.21991699,.04598749,55.1554,232.2681,108.3147,256.8462,0,U,69628,999,167,.71260098E-3,.589547E-2,.943426E-5
ZHUQUE-2E DEB,2026-128D,2026-06-28T14:41:08.282688,15.71630542,.00535449,54.5258,249.7028,351.8839,8.1325,0,U,69629,999,298,.20740374E-2,.305641E-2,0
ZHUQUE-2E DEB,2026-128E,2026-06-28T13:46:23.426400,15.58353588,.00777505,54.5295,250.7161,3.3036,356.8492,0,U,69630,999,295,.14323698E-3,.122E-3,0
ZHUQUE-2E DEB,2026-128F,2026-06-28T14:36:59.125824,15.63355165,.00664594,54.5262,250.3176,355.3564,4.6845,0,U,69631,999,296,.15687773E-2,.167152E-2,0
ZHUQUE-2E DEB,2026-128J,2026-06-28T13:33:02.780064,15.78146145,.00838666,54.5343,248.6250,33.1004,327.5244,0,U,69634,999,286,.29693087E-2,.657226E-2,.15734225E-3
ZHUQUE-2E DEB,2026-128K,2026-06-28T11:13:06.753792,15.92354653,.00676574,54.5286,248.8664,23.9989,336.4184,0,U,69635,999,253,.50859207E-2,.2114043E-1,.2646457E-2
CENTISPACE-1 GROUP 05 OBJECT J,2026-138J,2026-06-28T12:11:24.820224,14.15849609,.00084289,55.1410,239.3343,304.8309,55.1872,0,U,69636,999,159,-.15421034E-3,-.458E-5,0
VICTUS HAZE PUMA,2026-142A,2026-06-28T15:57:07.563168,15.20733956,.00209841,97.4480,77.1574,285.9921,73.9003,0,U,69646,999,141,.18217973E-3,.396E-4,0
HOKUSHIN-1,1998-067YH,2026-06-28T11:20:52.066176,15.50308217,.00062006,51.6317,244.1809,265.1058,94.9223,0,U,69648,999,140,.37189423E-3,.21068E-3,0
STARLINK-37656,2026-143A,2026-06-28T14:00:01.000224,15.84585864,.00016154,97.2836,222.9801,89.9682,37.9494,0,U,69649,999,229,-.11735589E-1,-.2277641E-1,0
STARLINK-37646,2026-143B,2026-06-27T20:46:08.820768,15.90946695,.00015726,97.2848,222.2195,43.9374,316.2025,0,U,69650,999,217,-.30949147E-2,-.963099E-2,.2776866E-3
STARLINK-37749,2026-143C,2026-06-28T14:00:01.000224,15.88456841,.00016572,97.2840,222.9922,94.9847,60.2764,0,U,69651,999,229,-.95423783E-2,-.2247156E-1,0
STARLINK-37819,2026-143D,2026-06-28T14:00:01.000224,15.85699293,.00015749,97.2839,222.9850,83.6416,56.3761,0,U,69652,999,229,-.11448606E-1,-.2334107E-1,0
STARLINK-37729,2026-143E,2026-06-28T14:00:01.000224,15.87515723,.00011223,97.2841,222.9892,78.6728,71.6451,0,U,69653,999,229,-.33668985E-2,-.809737E-2,0
STARLINK-37838,2026-143F,2026-06-28T14:00:01.000224,15.85875650,.00016549,97.2839,222.9863,94.5713,48.8419,0,U,69654,999,229,-.11166737E-1,-.230272E-1,0
STARLINK-37884,2026-143G,2026-06-28T14:00:01.000224,15.90331329,.00016271,97.2840,222.9932,76.4876,81.7511,0,U,69655,999,229,-.60452112E-2,-.1812622E-1,.8916367E-3
